link_id,application_name,source_screen_id,source_element_id,target_screen_id,participant_id,rating
17,jet,407:7419,407:7431,407:7379,17,3
17,jet,407:7419,407:7431,407:7379,18,1
17,jet,407:7419,407:7431,407:7379,19,1
17,jet,407:7419,407:7431,407:7379,20,5
17,jet,407:7419,407:7431,407:7379,21,2
17,jet,407:7419,407:7431,407:7379,22,2
17,jet,407:7419,407:7431,407:7379,23,1
17,jet,407:7419,407:7431,407:7379,24,4
17,jet,407:7419,407:7431,407:7379,25,1
17,jet,407:7419,407:7431,407:7379,26,1
17,jet,407:7419,407:7431,407:7379,27,4
17,jet,407:7419,407:7431,407:7379,28,5
17,jet,407:7419,407:7431,407:7379,29,1
17,jet,407:7419,407:7431,407:7379,30,3
17,jet,407:7419,407:7431,407:7379,31,5
17,jet,407:7419,407:7431,407:7379,32,2
17,jet,407:7419,407:7431,407:7379,33,2
17,jet,407:7419,407:7431,407:7379,34,2
17,jet,407:7419,407:7431,407:7379,35,1
17,jet,407:7419,407:7431,407:7379,36,1
18,jet,407:7419,407:7442,407:7379,1,1
18,jet,407:7419,407:7442,407:7379,2,1
18,jet,407:7419,407:7442,407:7379,3,1
18,jet,407:7419,407:7442,407:7379,4,1
18,jet,407:7419,407:7442,407:7379,5,2
18,jet,407:7419,407:7442,407:7379,6,1
18,jet,407:7419,407:7442,407:7379,7,1
18,jet,407:7419,407:7442,407:7379,8,1
18,jet,407:7419,407:7442,407:7379,9,2
18,jet,407:7419,407:7442,407:7379,10,1
18,jet,407:7419,407:7442,407:7379,11,1
18,jet,407:7419,407:7442,407:7379,12,1
18,jet,407:7419,407:7442,407:7379,13,1
18,jet,407:7419,407:7442,407:7379,14,1
18,jet,407:7419,407:7442,407:7379,15,1
18,jet,407:7419,407:7442,407:7379,16,1
18,jet,407:7419,407:7442,407:7379,17,1
18,jet,407:7419,407:7442,407:7379,18,5
18,jet,407:7419,407:7442,407:7379,19,1
18,jet,407:7419,407:7442,407:7379,20,4
18,jet,407:7419,407:7442,407:7379,21,2
18,jet,407:7419,407:7442,407:7379,22,1
18,jet,407:7419,407:7442,407:7379,23,1
18,jet,407:7419,407:7442,407:7379,24,1
18,jet,407:7419,407:7442,407:7379,25,1
18,jet,407:7419,407:7442,407:7379,26,2
18,jet,407:7419,407:7442,407:7379,27,1
18,jet,407:7419,407:7442,407:7379,28,1
18,jet,407:7419,407:7442,407:7379,29,1
18,jet,407:7419,407:7442,407:7379,30,4
18,jet,407:7419,407:7442,407:7379,31,1
18,jet,407:7419,407:7442,407:7379,32,1
18,jet,407:7419,407:7442,407:7379,33,2
18,jet,407:7419,407:7442,407:7379,34,1
18,jet,407:7419,407:7442,407:7379,35,1
18,jet,407:7419,407:7442,407:7379,36,1
19,jet,407:7305,407:7331,407:7419,1,3
19,jet,407:7305,407:7331,407:7419,2,1
19,jet,407:7305,407:7331,407:7419,3,1
19,jet,407:7305,407:7331,407:7419,4,3
19,jet,407:7305,407:7331,407:7419,5,1
19,jet,407:7305,407:7331,407:7419,6,1
19,jet,407:7305,407:7331,407:7419,7,2
19,jet,407:7305,407:7331,407:7419,8,5
19,jet,407:7305,407:7331,407:7419,9,4
19,jet,407:7305,407:7331,407:7419,10,4
19,jet,407:7305,407:7331,407:7419,11,5
19,jet,407:7305,407:7331,407:7419,12,1
19,jet,407:7305,407:7331,407:7419,13,5
19,jet,407:7305,407:7331,407:7419,14,5
19,jet,407:7305,407:7331,407:7419,15,4
19,jet,407:7305,407:7331,407:7419,16,5
19,jet,407:7305,407:7331,407:7419,17,5
19,jet,407:7305,407:7331,407:7419,18,5
19,jet,407:7305,407:7331,407:7419,19,4
19,jet,407:7305,407:7331,407:7419,20,3
19,jet,407:7305,407:7331,407:7419,21,4
19,jet,407:7305,407:7331,407:7419,22,5
19,jet,407:7305,407:7331,407:7419,23,3
19,jet,407:7305,407:7331,407:7419,24,5
19,jet,407:7305,407:7331,407:7419,25,5
19,jet,407:7305,407:7331,407:7419,26,5
19,jet,407:7305,407:7331,407:7419,27,4
19,jet,407:7305,407:7331,407:7419,28,5
19,jet,407:7305,407:7331,407:7419,29,5
19,jet,407:7305,407:7331,407:7419,30,5
19,jet,407:7305,407:7331,407:7419,31,5
19,jet,407:7305,407:7331,407:7419,32,5
19,jet,407:7305,407:7331,407:7419,33,1
19,jet,407:7305,407:7331,407:7419,34,2
19,jet,407:7305,407:7331,407:7419,35,5
19,jet,407:7305,407:7331,407:7419,36,5
20,jet,407:7305,407:7344,407:7379,1,1
20,jet,407:7305,407:7344,407:7379,2,1
20,jet,407:7305,407:7344,407:7379,3,5
20,jet,407:7305,407:7344,407:7379,4,1
20,jet,407:7305,407:7344,407:7379,5,1
20,jet,407:7305,407:7344,407:7379,6,1
20,jet,407:7305,407:7344,407:7379,7,1
20,jet,407:7305,407:7344,407:7379,8,1
20,jet,407:7305,407:7344,407:7379,9,4
20,jet,407:7305,407:7344,407:7379,10,1
20,jet,407:7305,407:7344,407:7379,11,1
20,jet,407:7305,407:7344,407:7379,12,1
20,jet,407:7305,407:7344,407:7379,13,1
20,jet,407:7305,407:7344,407:7379,14,4
20,jet,407:7305,407:7344,407:7379,15,1
20,jet,407:7305,407:7344,407:7379,16,1
20,jet,407:7305,407:7344,407:7379,17,1
20,jet,407:7305,407:7344,407:7379,18,1
20,jet,407:7305,407:7344,407:7379,19,1
20,jet,407:7305,407:7344,407:7379,20,4
20,jet,407:7305,407:7344,407:7379,21,1
20,jet,407:7305,407:7344,407:7379,22,1
20,jet,407:7305,407:7344,407:7379,23,1
20,jet,407:7305,407:7344,407:7379,24,1
20,jet,407:7305,407:7344,407:7379,25,1
20,jet,407:7305,407:7344,407:7379,26,1
20,jet,407:7305,407:7344,407:7379,27,1
20,jet,407:7305,407:7344,407:7379,28,1
20,jet,407:7305,407:7344,407:7379,29,1
20,jet,407:7305,407:7344,407:7379,30,1
20,jet,407:7305,407:7344,407:7379,31,1
20,jet,407:7305,407:7344,407:7379,32,1
20,jet,407:7305,407:7344,407:7379,33,5
20,jet,407:7305,407:7344,407:7379,34,1
20,jet,407:7305,407:7344,407:7379,35,4
20,jet,407:7305,407:7344,407:7379,36,1
21,jet,407:7419,407:7434,407:7202,1,1
21,jet,407:7419,407:7434,407:7202,2,1
21,jet,407:7419,407:7434,407:7202,3,1
21,jet,407:7419,407:7434,407:7202,4,1
21,jet,407:7419,407:7434,407:7202,5,1
21,jet,407:7419,407:7434,407:7202,6,1
21,jet,407:7419,407:7434,407:7202,7,1
21,jet,407:7419,407:7434,407:7202,8,1
21,jet,407:7419,407:7434,407:7202,9,2
21,jet,407:7419,407:7434,407:7202,10,1
21,jet,407:7419,407:7434,407:7202,11,1
21,jet,407:7419,407:7434,407:7202,12,1
21,jet,407:7419,407:7434,407:7202,13,1
21,jet,407:7419,407:7434,407:7202,14,1
21,jet,407:7419,407:7434,407:7202,15,1
21,jet,407:7419,407:7434,407:7202,16,1
21,jet,407:7419,407:7434,407:7202,17,1
21,jet,407:7419,407:7434,407:7202,18,1
21,jet,407:7419,407:7434,407:7202,19,1
21,jet,407:7419,407:7434,407:7202,20,5
21,jet,407:7419,407:7434,407:7202,21,2
21,jet,407:7419,407:7434,407:7202,22,1
21,jet,407:7419,407:7434,407:7202,23,3
21,jet,407:7419,407:7434,407:7202,24,2
21,jet,407:7419,407:7434,407:7202,25,1
21,jet,407:7419,407:7434,407:7202,26,1
21,jet,407:7419,407:7434,407:7202,27,1
21,jet,407:7419,407:7434,407:7202,28,1
21,jet,407:7419,407:7434,407:7202,29,1
21,jet,407:7419,407:7434,407:7202,30,1
21,jet,407:7419,407:7434,407:7202,31,1
21,jet,407:7419,407:7434,407:7202,32,1
21,jet,407:7419,407:7434,407:7202,33,2
21,jet,407:7419,407:7434,407:7202,34,1
21,jet,407:7419,407:7434,407:7202,35,1
21,jet,407:7419,407:7434,407:7202,36,1
22,jet,407:7305,407:7377,407:7379,1,1
22,jet,407:7305,407:7377,407:7379,2,1
22,jet,407:7305,407:7377,407:7379,3,5
22,jet,407:7305,407:7377,407:7379,4,1
22,jet,407:7305,407:7377,407:7379,5,2
22,jet,407:7305,407:7377,407:7379,6,1
22,jet,407:7305,407:7377,407:7379,7,1
22,jet,407:7305,407:7377,407:7379,8,1
22,jet,407:7305,407:7377,407:7379,9,4
22,jet,407:7305,407:7377,407:7379,10,1
22,jet,407:7305,407:7377,407:7379,11,1
22,jet,407:7305,407:7377,407:7379,12,1
22,jet,407:7305,407:7377,407:7379,13,1
22,jet,407:7305,407:7377,407:7379,14,4
22,jet,407:7305,407:7377,407:7379,15,1
22,jet,407:7305,407:7377,407:7379,16,1
22,jet,407:7305,407:7377,407:7379,17,1
22,jet,407:7305,407:7377,407:7379,18,1
22,jet,407:7305,407:7377,407:7379,19,1
22,jet,407:7305,407:7377,407:7379,20,3
22,jet,407:7305,407:7377,407:7379,21,1
22,jet,407:7305,407:7377,407:7379,22,1
22,jet,407:7305,407:7377,407:7379,23,1
22,jet,407:7305,407:7377,407:7379,24,1
22,jet,407:7305,407:7377,407:7379,25,1
22,jet,407:7305,407:7377,407:7379,26,1
22,jet,407:7305,407:7377,407:7379,27,1
22,jet,407:7305,407:7377,407:7379,28,1
22,jet,407:7305,407:7377,407:7379,29,1
22,jet,407:7305,407:7377,407:7379,30,1
22,jet,407:7305,407:7377,407:7379,31,1
22,jet,407:7305,407:7377,407:7379,32,1
22,jet,407:7305,407:7377,407:7379,33,2
22,jet,407:7305,407:7377,407:7379,34,1
22,jet,407:7305,407:7377,407:7379,35,1
22,jet,407:7305,407:7377,407:7379,36,1
23,jet,407:7419,407:7439,407:7379,1,1
23,jet,407:7419,407:7439,407:7379,2,1
23,jet,407:7419,407:7439,407:7379,3,5
23,jet,407:7419,407:7439,407:7379,4,1
23,jet,407:7419,407:7439,407:7379,5,2
23,jet,407:7419,407:7439,407:7379,6,1
23,jet,407:7419,407:7439,407:7379,7,1
23,jet,407:7419,407:7439,407:7379,8,1
23,jet,407:7419,407:7439,407:7379,9,2
23,jet,407:7419,407:7439,407:7379,10,1
23,jet,407:7419,407:7439,407:7379,11,1
23,jet,407:7419,407:7439,407:7379,12,1
23,jet,407:7419,407:7439,407:7379,13,1
23,jet,407:7419,407:7439,407:7379,14,2
23,jet,407:7419,407:7439,407:7379,15,2
23,jet,407:7419,407:7439,407:7379,16,1
23,jet,407:7419,407:7439,407:7379,17,1
23,jet,407:7419,407:7439,407:7379,18,5
23,jet,407:7419,407:7439,407:7379,19,2
23,jet,407:7419,407:7439,407:7379,20,4
23,jet,407:7419,407:7439,407:7379,21,4
23,jet,407:7419,407:7439,407:7379,22,2
23,jet,407:7419,407:7439,407:7379,23,1
23,jet,407:7419,407:7439,407:7379,24,1
23,jet,407:7419,407:7439,407:7379,25,1
23,jet,407:7419,407:7439,407:7379,26,1
23,jet,407:7419,407:7439,407:7379,27,1
23,jet,407:7419,407:7439,407:7379,28,1
23,jet,407:7419,407:7439,407:7379,29,5
23,jet,407:7419,407:7439,407:7379,30,5
23,jet,407:7419,407:7439,407:7379,31,1
23,jet,407:7419,407:7439,407:7379,32,1
23,jet,407:7419,407:7439,407:7379,33,1
23,jet,407:7419,407:7439,407:7379,34,2
23,jet,407:7419,407:7439,407:7379,35,1
23,jet,407:7419,407:7439,407:7379,36,1
24,jet,407:7419,407:7428,407:7379,1,5
24,jet,407:7419,407:7428,407:7379,2,5
24,jet,407:7419,407:7428,407:7379,3,5
24,jet,407:7419,407:7428,407:7379,4,4
24,jet,407:7419,407:7428,407:7379,5,5
24,jet,407:7419,407:7428,407:7379,6,5
24,jet,407:7419,407:7428,407:7379,7,4
24,jet,407:7419,407:7428,407:7379,8,4
24,jet,407:7419,407:7428,407:7379,9,4
24,jet,407:7419,407:7428,407:7379,10,4
24,jet,407:7419,407:7428,407:7379,11,5
24,jet,407:7419,407:7428,407:7379,12,5
24,jet,407:7419,407:7428,407:7379,13,5
24,jet,407:7419,407:7428,407:7379,14,3
24,jet,407:7419,407:7428,407:7379,15,1
24,jet,407:7419,407:7428,407:7379,16,4
24,jet,407:7419,407:7428,407:7379,17,5
24,jet,407:7419,407:7428,407:7379,18,1
24,jet,407:7419,407:7428,407:7379,19,3
24,jet,407:7419,407:7428,407:7379,20,3
24,jet,407:7419,407:7428,407:7379,21,4
24,jet,407:7419,407:7428,407:7379,22,5
24,jet,407:7419,407:7428,407:7379,23,5
24,jet,407:7419,407:7428,407:7379,24,5
24,jet,407:7419,407:7428,407:7379,25,5
24,jet,407:7419,407:7428,407:7379,26,3
24,jet,407:7419,407:7428,407:7379,27,5
24,jet,407:7419,407:7428,407:7379,28,5
24,jet,407:7419,407:7428,407:7379,29,3
24,jet,407:7419,407:7428,407:7379,30,5
24,jet,407:7419,407:7428,407:7379,31,5
24,jet,407:7419,407:7428,407:7379,32,5
24,jet,407:7419,407:7428,407:7379,33,5
24,jet,407:7419,407:7428,407:7379,34,5
24,jet,407:7419,407:7428,407:7379,35,5
24,jet,407:7419,407:7428,407:7379,36,5
25,jet,407:7379,407:7381,407:7419,1,5
25,jet,407:7379,407:7381,407:7419,2,4
25,jet,407:7379,407:7381,407:7419,3,2
25,jet,407:7379,407:7381,407:7419,4,2
25,jet,407:7379,407:7381,407:7419,5,5
25,jet,407:7379,407:7381,407:7419,6,4
25,jet,407:7379,407:7381,407:7419,7,3
25,jet,407:7379,407:7381,407:7419,8,5
25,jet,407:7379,407:7381,407:7419,9,2
25,jet,407:7379,407:7381,407:7419,10,5
25,jet,407:7379,407:7381,407:7419,11,5
25,jet,407:7379,407:7381,407:7419,12,5
25,jet,407:7379,407:7381,407:7419,13,5
25,jet,407:7379,407:7381,407:7419,14,1
25,jet,407:7379,407:7381,407:7419,15,4
25,jet,407:7379,407:7381,407:7419,16,3
25,jet,407:7379,407:7381,407:7419,17,1
25,jet,407:7379,407:7381,407:7419,18,5
25,jet,407:7379,407:7381,407:7419,19,5
25,jet,407:7379,407:7381,407:7419,20,5
25,jet,407:7379,407:7381,407:7419,21,5
25,jet,407:7379,407:7381,407:7419,22,5
25,jet,407:7379,407:7381,407:7419,23,2
25,jet,407:7379,407:7381,407:7419,24,4
25,jet,407:7379,407:7381,407:7419,25,3
25,jet,407:7379,407:7381,407:7419,26,4
25,jet,407:7379,407:7381,407:7419,27,5
25,jet,407:7379,407:7381,407:7419,28,4
25,jet,407:7379,407:7381,407:7419,29,1
25,jet,407:7379,407:7381,407:7419,30,5
25,jet,407:7379,407:7381,407:7419,31,1
25,jet,407:7379,407:7381,407:7419,32,4
25,jet,407:7379,407:7381,407:7419,33,1
25,jet,407:7379,407:7381,407:7419,34,5
25,jet,407:7379,407:7381,407:7419,35,5
25,jet,407:7379,407:7381,407:7419,36,1
1,atlas,407:6755,407:6787,407:6868,1,5
1,atlas,407:6755,407:6787,407:6868,2,5
1,atlas,407:6755,407:6787,407:6868,3,3
1,atlas,407:6755,407:6787,407:6868,4,5
1,atlas,407:6755,407:6787,407:6868,5,3
1,atlas,407:6755,407:6787,407:6868,6,5
1,atlas,407:6755,407:6787,407:6868,7,5
1,atlas,407:6755,407:6787,407:6868,8,4
1,atlas,407:6755,407:6787,407:6868,9,2
1,atlas,407:6755,407:6787,407:6868,10,5
1,atlas,407:6755,407:6787,407:6868,11,5
1,atlas,407:6755,407:6787,407:6868,12,5
1,atlas,407:6755,407:6787,407:6868,13,4
1,atlas,407:6755,407:6787,407:6868,14,4
1,atlas,407:6755,407:6787,407:6868,15,5
1,atlas,407:6755,407:6787,407:6868,16,4
1,atlas,407:6755,407:6787,407:6868,17,4
1,atlas,407:6755,407:6787,407:6868,18,5
1,atlas,407:6755,407:6787,407:6868,19,4
1,atlas,407:6755,407:6787,407:6868,20,5
1,atlas,407:6755,407:6787,407:6868,21,3
1,atlas,407:6755,407:6787,407:6868,22,5
1,atlas,407:6755,407:6787,407:6868,23,5
1,atlas,407:6755,407:6787,407:6868,24,5
1,atlas,407:6755,407:6787,407:6868,25,3
1,atlas,407:6755,407:6787,407:6868,26,4
1,atlas,407:6755,407:6787,407:6868,27,5
1,atlas,407:6755,407:6787,407:6868,28,5
1,atlas,407:6755,407:6787,407:6868,29,5
1,atlas,407:6755,407:6787,407:6868,30,5
1,atlas,407:6755,407:6787,407:6868,31,5
1,atlas,407:6755,407:6787,407:6868,32,2
1,atlas,407:6755,407:6787,407:6868,33,5
1,atlas,407:6755,407:6787,407:6868,34,5
1,atlas,407:6755,407:6787,407:6868,35,5
1,atlas,407:6755,407:6787,407:6868,36,5
2,atlas,407:6755,407:6804,407:6815,1,5
2,atlas,407:6755,407:6804,407:6815,2,5
2,atlas,407:6755,407:6804,407:6815,3,5
2,atlas,407:6755,407:6804,407:6815,4,5
2,atlas,407:6755,407:6804,407:6815,5,5
2,atlas,407:6755,407:6804,407:6815,6,5
2,atlas,407:6755,407:6804,407:6815,7,5
2,atlas,407:6755,407:6804,407:6815,8,5
2,atlas,407:6755,407:6804,407:6815,9,4
2,atlas,407:6755,407:6804,407:6815,10,5
2,atlas,407:6755,407:6804,407:6815,11,5
2,atlas,407:6755,407:6804,407:6815,12,5
2,atlas,407:6755,407:6804,407:6815,13,5
2,atlas,407:6755,407:6804,407:6815,14,5
2,atlas,407:6755,407:6804,407:6815,15,4
2,atlas,407:6755,407:6804,407:6815,16,5
2,atlas,407:6755,407:6804,407:6815,17,5
2,atlas,407:6755,407:6804,407:6815,18,2
2,atlas,407:6755,407:6804,407:6815,19,3
2,atlas,407:6755,407:6804,407:6815,20,5
2,atlas,407:6755,407:6804,407:6815,21,4
2,atlas,407:6755,407:6804,407:6815,22,5
2,atlas,407:6755,407:6804,407:6815,23,5
2,atlas,407:6755,407:6804,407:6815,24,5
2,atlas,407:6755,407:6804,407:6815,25,5
2,atlas,407:6755,407:6804,407:6815,26,5
2,atlas,407:6755,407:6804,407:6815,27,5
2,atlas,407:6755,407:6804,407:6815,28,5
2,atlas,407:6755,407:6804,407:6815,29,5
2,atlas,407:6755,407:6804,407:6815,30,4
2,atlas,407:6755,407:6804,407:6815,31,4
2,atlas,407:6755,407:6804,407:6815,32,5
2,atlas,407:6755,407:6804,407:6815,33,5
2,atlas,407:6755,407:6804,407:6815,34,5
2,atlas,407:6755,407:6804,407:6815,35,5
2,atlas,407:6755,407:6804,407:6815,36,5
3,atlas,407:6755,407:6809,407:6908,1,5
3,atlas,407:6755,407:6809,407:6908,2,5
3,atlas,407:6755,407:6809,407:6908,3,5
3,atlas,407:6755,407:6809,407:6908,4,5
3,atlas,407:6755,407:6809,407:6908,5,5
3,atlas,407:6755,407:6809,407:6908,6,5
3,atlas,407:6755,407:6809,407:6908,7,5
3,atlas,407:6755,407:6809,407:6908,8,5
3,atlas,407:6755,407:6809,407:6908,9,2
3,atlas,407:6755,407:6809,407:6908,10,5
3,atlas,407:6755,407:6809,407:6908,11,5
3,atlas,407:6755,407:6809,407:6908,12,5
3,atlas,407:6755,407:6809,407:6908,13,5
3,atlas,407:6755,407:6809,407:6908,14,1
3,atlas,407:6755,407:6809,407:6908,15,4
3,atlas,407:6755,407:6809,407:6908,16,5
3,atlas,407:6755,407:6809,407:6908,17,5
3,atlas,407:6755,407:6809,407:6908,18,1
3,atlas,407:6755,407:6809,407:6908,19,2
3,atlas,407:6755,407:6809,407:6908,20,3
3,atlas,407:6755,407:6809,407:6908,21,4
3,atlas,407:6755,407:6809,407:6908,22,5
3,atlas,407:6755,407:6809,407:6908,23,5
3,atlas,407:6755,407:6809,407:6908,24,5
3,atlas,407:6755,407:6809,407:6908,25,5
3,atlas,407:6755,407:6809,407:6908,26,5
3,atlas,407:6755,407:6809,407:6908,27,5
3,atlas,407:6755,407:6809,407:6908,28,5
3,atlas,407:6755,407:6809,407:6908,29,5
3,atlas,407:6755,407:6809,407:6908,30,5
3,atlas,407:6755,407:6809,407:6908,31,5
3,atlas,407:6755,407:6809,407:6908,32,5
3,atlas,407:6755,407:6809,407:6908,33,5
3,atlas,407:6755,407:6809,407:6908,34,5
3,atlas,407:6755,407:6809,407:6908,35,5
3,atlas,407:6755,407:6809,407:6908,36,5
4,atlas,407:6868,407:6890,407:6755,1,5
4,atlas,407:6868,407:6890,407:6755,2,5
4,atlas,407:6868,407:6890,407:6755,3,5
4,atlas,407:6868,407:6890,407:6755,4,5
4,atlas,407:6868,407:6890,407:6755,5,4
4,atlas,407:6868,407:6890,407:6755,6,5
4,atlas,407:6868,407:6890,407:6755,7,5
4,atlas,407:6868,407:6890,407:6755,8,1
4,atlas,407:6868,407:6890,407:6755,9,4
4,atlas,407:6868,407:6890,407:6755,10,4
4,atlas,407:6868,407:6890,407:6755,11,5
4,atlas,407:6868,407:6890,407:6755,12,5
4,atlas,407:6868,407:6890,407:6755,13,3
4,atlas,407:6868,407:6890,407:6755,14,1
4,atlas,407:6868,407:6890,407:6755,15,4
4,atlas,407:6868,407:6890,407:6755,16,4
4,atlas,407:6868,407:6890,407:6755,17,2
4,atlas,407:6868,407:6890,407:6755,18,5
4,atlas,407:6868,407:6890,407:6755,19,1
4,atlas,407:6868,407:6890,407:6755,20,5
4,atlas,407:6868,407:6890,407:6755,21,4
4,atlas,407:6868,407:6890,407:6755,22,5
4,atlas,407:6868,407:6890,407:6755,23,4
4,atlas,407:6868,407:6890,407:6755,24,5
4,atlas,407:6868,407:6890,407:6755,25,5
4,atlas,407:6868,407:6890,407:6755,26,4
4,atlas,407:6868,407:6890,407:6755,27,4
4,atlas,407:6868,407:6890,407:6755,28,3
4,atlas,407:6868,407:6890,407:6755,29,5
4,atlas,407:6868,407:6890,407:6755,30,5
4,atlas,407:6868,407:6890,407:6755,31,1
4,atlas,407:6868,407:6890,407:6755,32,4
4,atlas,407:6868,407:6890,407:6755,33,5
4,atlas,407:6868,407:6890,407:6755,34,5
4,atlas,407:6868,407:6890,407:6755,35,5
4,atlas,407:6868,407:6890,407:6755,36,5
5,atlas,407:6815,407:6819,407:6755,1,5
5,atlas,407:6815,407:6819,407:6755,2,5
5,atlas,407:6815,407:6819,407:6755,3,5
5,atlas,407:6815,407:6819,407:6755,4,5
5,atlas,407:6815,407:6819,407:6755,5,5
5,atlas,407:6815,407:6819,407:6755,6,5
5,atlas,407:6815,407:6819,407:6755,7,5
5,atlas,407:6815,407:6819,407:6755,8,1
5,atlas,407:6815,407:6819,407:6755,9,4
5,atlas,407:6815,407:6819,407:6755,10,5
5,atlas,407:6815,407:6819,407:6755,11,5
5,atlas,407:6815,407:6819,407:6755,12,5
5,atlas,407:6815,407:6819,407:6755,13,4
5,atlas,407:6815,407:6819,407:6755,14,1
5,atlas,407:6815,407:6819,407:6755,15,4
5,atlas,407:6815,407:6819,407:6755,16,4
5,atlas,407:6815,407:6819,407:6755,17,1
5,atlas,407:6815,407:6819,407:6755,18,2
5,atlas,407:6815,407:6819,407:6755,19,1
5,atlas,407:6815,407:6819,407:6755,20,5
5,atlas,407:6815,407:6819,407:6755,21,4
5,atlas,407:6815,407:6819,407:6755,22,5
5,atlas,407:6815,407:6819,407:6755,23,5
5,atlas,407:6815,407:6819,407:6755,24,5
5,atlas,407:6815,407:6819,407:6755,25,1
5,atlas,407:6815,407:6819,407:6755,26,5
5,atlas,407:6815,407:6819,407:6755,27,5
5,atlas,407:6815,407:6819,407:6755,28,5
5,atlas,407:6815,407:6819,407:6755,29,5
5,atlas,407:6815,407:6819,407:6755,30,5
5,atlas,407:6815,407:6819,407:6755,31,5
5,atlas,407:6815,407:6819,407:6755,32,5
5,atlas,407:6815,407:6819,407:6755,33,5
5,atlas,407:6815,407:6819,407:6755,34,5
5,atlas,407:6815,407:6819,407:6755,35,5
5,atlas,407:6815,407:6819,407:6755,36,5
6,atlas,407:6815,407:6829,407:6908,1,5
6,atlas,407:6815,407:6829,407:6908,2,5
6,atlas,407:6815,407:6829,407:6908,3,5
6,atlas,407:6815,407:6829,407:6908,4,5
6,atlas,407:6815,407:6829,407:6908,5,5
6,atlas,407:6815,407:6829,407:6908,6,5
6,atlas,407:6815,407:6829,407:6908,7,5
6,atlas,407:6815,407:6829,407:6908,8,5
6,atlas,407:6815,407:6829,407:6908,9,4
6,atlas,407:6815,407:6829,407:6908,10,5
6,atlas,407:6815,407:6829,407:6908,11,5
6,atlas,407:6815,407:6829,407:6908,12,5
6,atlas,407:6815,407:6829,407:6908,13,5
6,atlas,407:6815,407:6829,407:6908,14,4
6,atlas,407:6815,407:6829,407:6908,15,4
6,atlas,407:6815,407:6829,407:6908,16,5
6,atlas,407:6815,407:6829,407:6908,17,5
6,atlas,407:6815,407:6829,407:6908,18,5
6,atlas,407:6815,407:6829,407:6908,19,3
6,atlas,407:6815,407:6829,407:6908,20,3
6,atlas,407:6815,407:6829,407:6908,21,4
6,atlas,407:6815,407:6829,407:6908,22,5
6,atlas,407:6815,407:6829,407:6908,23,5
6,atlas,407:6815,407:6829,407:6908,24,5
6,atlas,407:6815,407:6829,407:6908,25,5
6,atlas,407:6815,407:6829,407:6908,26,5
6,atlas,407:6815,407:6829,407:6908,27,5
6,atlas,407:6815,407:6829,407:6908,28,5
6,atlas,407:6815,407:6829,407:6908,29,5
6,atlas,407:6815,407:6829,407:6908,30,5
6,atlas,407:6815,407:6829,407:6908,31,4
6,atlas,407:6815,407:6829,407:6908,32,5
6,atlas,407:6815,407:6829,407:6908,33,5
6,atlas,407:6815,407:6829,407:6908,34,5
6,atlas,407:6815,407:6829,407:6908,35,5
6,atlas,407:6815,407:6829,407:6908,36,5
7,atlas,407:6908,407:6912,407:6755,1,5
7,atlas,407:6908,407:6912,407:6755,2,5
7,atlas,407:6908,407:6912,407:6755,3,5
7,atlas,407:6908,407:6912,407:6755,4,5
7,atlas,407:6908,407:6912,407:6755,5,4
7,atlas,407:6908,407:6912,407:6755,6,5
7,atlas,407:6908,407:6912,407:6755,7,5
7,atlas,407:6908,407:6912,407:6755,8,1
7,atlas,407:6908,407:6912,407:6755,9,4
7,atlas,407:6908,407:6912,407:6755,10,5
7,atlas,407:6908,407:6912,407:6755,11,5
7,atlas,407:6908,407:6912,407:6755,12,5
7,atlas,407:6908,407:6912,407:6755,13,4
7,atlas,407:6908,407:6912,407:6755,14,1
7,atlas,407:6908,407:6912,407:6755,15,4
7,atlas,407:6908,407:6912,407:6755,16,3
7,atlas,407:6908,407:6912,407:6755,17,1
7,atlas,407:6908,407:6912,407:6755,18,2
7,atlas,407:6908,407:6912,407:6755,19,1
7,atlas,407:6908,407:6912,407:6755,20,3
7,atlas,407:6908,407:6912,407:6755,21,5
7,atlas,407:6908,407:6912,407:6755,22,5
7,atlas,407:6908,407:6912,407:6755,23,5
7,atlas,407:6908,407:6912,407:6755,24,5
7,atlas,407:6908,407:6912,407:6755,25,1
7,atlas,407:6908,407:6912,407:6755,26,5
7,atlas,407:6908,407:6912,407:6755,27,5
7,atlas,407:6908,407:6912,407:6755,28,5
7,atlas,407:6908,407:6912,407:6755,29,5
7,atlas,407:6908,407:6912,407:6755,30,5
7,atlas,407:6908,407:6912,407:6755,31,5
7,atlas,407:6908,407:6912,407:6755,32,1
7,atlas,407:6908,407:6912,407:6755,33,5
7,atlas,407:6908,407:6912,407:6755,34,5
7,atlas,407:6908,407:6912,407:6755,35,5
7,atlas,407:6908,407:6912,407:6755,36,5
8,atlas,407:6908,407:6917,407:6815,1,5
8,atlas,407:6908,407:6917,407:6815,2,5
8,atlas,407:6908,407:6917,407:6815,3,5
8,atlas,407:6908,407:6917,407:6815,4,5
8,atlas,407:6908,407:6917,407:6815,5,5
8,atlas,407:6908,407:6917,407:6815,6,5
8,atlas,407:6908,407:6917,407:6815,7,5
8,atlas,407:6908,407:6917,407:6815,8,5
8,atlas,407:6908,407:6917,407:6815,9,4
8,atlas,407:6908,407:6917,407:6815,10,5
